dimension,run,c,h,a,theta_h,theta_a,average edge weight,number of communites,modularity,range of avg comm. states,std. of avg comm.states
2,3,0.01,0.3,0.3,0.1,0.01,0.0009343768993883491,16,0.689575823814681,9.908800889123976,2.98507264503878
2,3,0.03,0.01,0.01,0.3,0.3,0.003708260331564247,10,0.5295217355406383,4.922763001474871,1.5149449861734068
2,3,0.03,0.1,0.03,0.03,0.03,0.0,100,1,16.08179022553867,3.488714205035585
2,1,0.3,0.3,0.3,0.01,0.03,5.991213886818131e-05,89,0.30727724395245654,16.665471556077655,3.2232783293254386
2,4,0.3,0.03,0.1,0.3,0.01,1.2707294542752512,3,0.010394800533844513,0.16213428798468685,0.07099295100570525
2,4,0.01,0.3,0.03,0.1,0.03,4.3726824562516647e-07,97,0.4736552912996218,16.846729402587727,3.3210897427422292
2,0,0.01,0.03,0.03,0.03,0.01,3.840384969659445e-05,38,0.7099559729185984,16.824973440392693,4.01481389410587
2,3,0.1,0.3,0.3,0.03,0.03,0.0001529104669188275,52,0.6729759316665039,16.40473713419098,3.6255233010481094
2,0,0.03,0.3,0.03,0.03,0.1,0.0,100,1,17.108854944441134,3.5255289204722446
2,3,0.03,0.03,0.1,0.3,0.1,1.098122551399311,3,0.10313224689717385,1.6073928962682786,0.6710836024496661
2,0,0.1,0.3,0.03,0.03,0.03,3.940334143381924e-08,99,0.0,15.264772218582031,3.3130901106000112
2,3,0.03,0.1,0.3,0.01,0.03,2.431751634370983,3,0.11795316545145385,2.0134462418329138,0.8308455295911529
2,1,0.1,0.1,0.3,0.01,0.01,0.7993003814522975,3,0.10340572465824865,0.9463778540477381,0.41541627659623587
2,0,0.01,0.01,0.01,0.3,0.3,0.0013127610329549677,13,0.7261609786696578,10.111919385279748,2.6178394620562453
2,3,0.1,0.1,0.03,0.01,0.03,0.0,100,1,14.385162530266197,2.850461579984323
2,4,0.03,0.03,0.03,0.01,0.1,0.0,100,1,15.184496850162606,3.0414129457203494
2,1,0.3,0.3,0.01,0.3,0.3,0.000189189012235736,74,0.9145640147721948,13.344820714444927,3.034373573840461
2,4,0.3,0.1,0.1,0.3,0.01,0.007329963749131186,5,0.4249524575525815,1.9056687396469065,0.6648967980694707
2,3,0.01,0.03,0.1,0.3,0.3,1.2421125947356464,3,0.12305920184468996,3.2354529760006003,1.5035845431220416
2,2,0.03,0.01,0.3,0.01,0.01,15.616821337996969,2,0.0005608072170387168,0.9857856019198515,0.49289280095992577
2,0,0.1,0.01,0.01,0.1,0.3,0.004784061674352948,9,0.3699317646613003,1.3899521235079368,0.467078613760313
2,3,0.03,0.3,0.3,0.01,0.03,1.0831738224772633e-05,97,0.0,14.25142985116047,3.159851270344995
2,3,0.01,0.1,0.03,0.03,0.1,1.446774548938077e-08,99,0.0,16.844688709616847,3.256184322318391
2,2,0.3,0.1,0.01,0.3,0.1,0.00013196974387523207,54,0.8511113982035583,12.647356684485539,2.608285395211764
2,1,0.01,0.1,0.3,0.01,0.1,3.586089724707473,3,0.11685511536554993,3.1395825466214875,1.282201130617863
2,4,0.03,0.1,0.03,0.03,0.03,0.0,100,1,15.976169406051039,3.450353346233593
2,0,0.3,0.03,0.01,0.3,0.3,0.0005758061190861953,22,0.6832107208625915,5.157775707388355,1.1891719426956329
2,2,0.3,0.3,0.3,0.01,0.03,2.9719644213702123e-05,86,0.25603032484623034,15.804857802488879,3.096071127561001
2,3,0.01,0.01,0.1,0.3,0.3,3.1979576225102706,3,0.03204899319096824,2.500819471696163,1.0263991825320162
2,0,0.01,0.3,0.03,0.1,0.1,4.034753038197193e-08,99,0.0,18.32031027636122,3.366722741991428
2,1,0.1,0.03,0.01,0.3,0.1,1.351418304720294e-05,57,0.906776478848149,10.749224597251914,2.5461089805249086
2,1,0.1,0.3,0.03,0.03,0.03,1.4893074254545524e-08,99,1.1102230246251565e-16,17.510627593145554,3.2222344904713927
2,1,0.03,0.3,0.03,0.03,0.1,0.0,100,1,14.043652538572061,2.9592114994417513
2,4,0.1,0.01,0.1,0.1,0.3,0.26700551330793815,5,0.03074005310082806,0.7738783357947548,0.2742479336044131
2,4,0.1,0.3,0.3,0.03,0.03,6.914661976602675e-05,83,0.6325562328599815,16.022655378816914,3.1975690655822855
2,4,0.01,0.3,0.3,0.1,0.01,0.0009415136612852098,20,0.7276127795187105,14.931143660085702,3.7350851080137275
2,0,0.3,0.01,0.1,0.3,0.03,1.8048853454291673,3,0.0013916628745134114,0.14127416627922806,0.06298601544318656
2,4,0.3,0.01,0.01,0.3,0.01,0.33344071555410926,5,0.03898123895608976,0.17279720440038904,0.05870234512177136
2,4,0.03,0.01,0.01,0.3,0.3,0.003011548494541958,10,0.6316231070550855,5.301123210009967,1.5745750229541362
2,1,0.01,0.03,0.03,0.03,0.01,3.0229144534934932e-05,55,0.5435824921193622,15.223369608525001,3.4811169083006614
2,4,0.1,0.1,0.03,0.01,0.03,0.0,100,1,17.208857777504786,3.1284085025321193
2,0,0.3,0.03,0.1,0.3,0.03,1.0733847793335463,4,0.014158382211231703,0.15312203857440715,0.05828217763736654
2,0,0.03,0.03,0.03,0.01,0.3,0.0,100,1,15.930699245445073,3.064523737957667
2,4,0.03,0.03,0.1,0.3,0.1,1.1655381116411094,3,0.09124340269645421,1.3804521900652282,0.5888649372317523
2,4,0.01,0.1,0.03,0.03,0.1,2.446565909720171e-08,99,1.1102230246251565e-16,14.945538500943552,3.244134838294388
2,0,0.03,0.1,0.03,0.03,0.1,1.234495188539205e-09,99,0.0,15.43440625524273,3.0696378439566727
2,3,0.1,0.03,0.1,0.1,0.3,0.02850901892046615,3,0.15181443252993299,0.9124510881461589,0.40510579805580316
2,2,0.1,0.1,0.3,0.01,0.01,0.8099999342234927,4,0.09206206840256839,0.7321151871292346,0.30865118757734744
2,1,0.01,0.3,0.03,0.1,0.1,4.638359737079295e-07,97,0.4727450724186779,14.442529867676031,3.1255595059296444
2,4,0.03,0.3,0.3,0.01,0.03,0.0,100,1,18.019115849219787,3.3880495310644667
2,4,0.03,0.1,0.3,0.01,0.03,2.5263380753575797,2,0.11553273844878684,1.033457674797421,0.5167288373987104
2,3,0.3,0.3,0.3,0.01,0.03,0.0,100,1,15.552230613815018,3.215340026209657
2,2,0.1,0.3,0.03,0.03,0.03,0.0,100,1,17.239211317526895,3.2835683937866325
2,0,0.1,0.3,0.3,0.03,0.1,2.958685343419403e-05,89,-4.440892098500626e-16,15.501541640648295,3.256731836735546
2,2,0.03,0.3,0.03,0.03,0.1,0.0,100,1,14.506849331584426,3.0570423485465374
2,1,0.01,0.01,0.01,0.3,0.3,0.0015639965207003604,10,0.6964306254652092,4.899260967009031,1.5839765615730617
2,3,0.03,0.01,0.3,0.01,0.01,15.35114639307277,2,4.63604225709735e-05,0.6686444489914884,0.3343222244957442
2,4,0.01,0.03,0.1,0.3,0.3,1.2306959258786967,3,0.11280485497693045,3.0737873162226323,1.2862584085604643
2,2,0.3,0.3,0.01,0.3,0.3,0.00022893421014716993,65,0.9130485928467635,13.241160734410261,2.846523532470404
2,1,0.3,0.03,0.01,0.3,0.3,0.0005549227647736651,26,0.715484473898205,5.949671931530119,1.3344362511964651
2,0,0.01,0.3,0.3,0.1,0.03,0.0012542292859211873,21,0.7034509385280195,16.73836144664959,4.173075788809749
2,2,0.01,0.1,0.3,0.01,0.1,2.9555391858747333,4,0.1293243753536546,3.9912633610981336,1.4525981321538188
2,4,0.01,0.01,0.1,0.3,0.3,3.8521911065265244,3,0.03056923340426021,3.543589983732332,1.481137733083945
2,1,0.1,0.01,0.01,0.1,0.3,0.004422499641241457,9,0.4310718244047208,1.4292421534447932,0.4418589910161588
2,0,0.1,0.1,0.03,0.01,0.1,0.0,100,1,17.27031113730525,3.150228934062776
2,1,0.03,0.03,0.03,0.01,0.3,0.0,100,1,14.874756314744825,3.0437618541755507
2,1,0.03,0.1,0.03,0.03,0.1,0.0,100,1,16.00938182609576,3.1505028538308597
2,0,0.3,0.1,0.1,0.3,0.03,0.004469602410903958,4,0.4254517425865627,1.9990413257335111,0.7171123971341202
2,0,0.01,0.1,0.03,0.03,0.3,0.0,100,1,16.684044519154355,3.397089930755322
2,3,0.3,0.1,0.01,0.3,0.1,8.435840417620445e-05,62,0.8311577265240351,11.657868696648206,2.6223058861317288
2,2,0.01,0.3,0.03,0.1,0.1,2.358790518160251e-07,97,0.6640104283869457,17.89000323508124,3.451842010889256
2,2,0.01,0.03,0.03,0.03,0.01,4.249327362255064e-05,38,0.7404708005534759,17.099875258475834,4.017604126572728
2,1,0.3,0.01,0.1,0.3,0.03,1.8031915172879938,2,0.002459694489735764,0.13865861214758587,0.06932930607379294
2,2,0.1,0.03,0.01,0.3,0.1,2.2483956329410937e-05,49,0.8558656333885514,10.67262478685504,2.5214585081935557
2,3,0.1,0.3,0.03,0.03,0.03,2.043184748988009e-08,99,0.0,14.750419332318023,3.075075761792833
2,0,0.03,0.01,0.03,0.01,0.01,0.47412627993900613,3,0.10625166939600882,1.4447811872534824,0.5995728982781635
2,0,0.3,0.01,0.01,0.3,0.03,0.32321833991939936,5,0.03937069016989499,0.20868266128862212,0.07195460277532476
2,4,0.3,0.3,0.3,0.01,0.03,9.580485911323267e-05,71,0.18330885812547992,15.937040862737616,3.250488411098024
2,1,0.1,0.3,0.3,0.03,0.1,0.0,100,1,18.06340325909521,3.2726317864365226
2,0,0.03,0.3,0.3,0.01,0.1,0.0,100,1,16.822279470817335,3.3030480659471158
2,3,0.03,0.3,0.03,0.03,0.1,0.0,100,1,20.916343861792168,3.652551335853504
2,0,0.1,0.01,0.1,0.3,0.01,2.949536964224123,2,0.003021158742068375,0.24254917591840663,0.12127458795920332
2,0,0.03,0.03,0.1,0.3,0.3,0.4507029151908224,3,0.11991404992772867,2.064949025799633,0.8768497792508487
2,1,0.3,0.03,0.1,0.3,0.03,1.0905889794676846,3,0.01548229947311162,0.14056159026044568,0.05854426335207888
2,3,0.1,0.1,0.3,0.01,0.01,0.8214302094199899,4,0.09969147595449906,0.8503608323844514,0.3207618236918416
2,0,0.03,0.1,0.3,0.01,0.1,1.8081900216895217,3,0.12303672307726592,2.082292647016683,0.9232895814441047
2,4,0.03,0.01,0.3,0.01,0.01,15.940176385640417,2,0.00030232507066202396,0.8294392049585614,0.4147196024792807
2,2,0.03,0.1,0.03,0.03,0.1,0.0,100,1,15.492613187580869,2.9666639691091996
2,2,0.01,0.01,0.01,0.3,0.3,0.001654817921199809,11,0.6984572371328273,7.116653005687685,1.959110619659302
2,3,0.01,0.3,0.03,0.1,0.1,5.899170760403893e-07,95,0.688250719469156,17.452619277011664,3.440612844892602
2,2,0.03,0.03,0.03,0.01,0.3,0.0,100,1,13.715164292709275,2.890052313945927
2,4,0.1,0.3,0.03,0.03,0.03,0.0,100,1,14.561946440294468,2.948685260500923
2,1,0.01,0.1,0.03,0.03,0.3,0.0,100,1,19.476801145956536,3.591375634804584
2,1,0.1,0.1,0.03,0.01,0.1,0.0,100,1,16.177595755523345,2.890234315177705
2,0,0.01,0.03,0.3,0.01,0.01,16.13264632808802,2,0.024959956239526265,1.8966526306512481,0.9483263153256241
2,1,0.01,0.3,0.3,0.1,0.03,0.000880260830976724,19,0.7392021161238969,15.146802020955523,3.918561565171568
2,4,0.1,0.03,0.1,0.1,0.3,0.03479077959773705,3,0.11873462996835225,1.1527940280219482,0.5047038538187132
2,2,0.1,0.3,0.3,0.03,0.1,1.3049552982765025e-05,95,0.46704653507407223,13.599958788849872,3.0186657982982785
2,0,0.3,0.3,0.3,0.01,0.1,3.126235722994025e-05,89,0.42611442479220973,15.11901641568803,3.237327436828652
2,2,0.3,0.03,0.01,0.3,0.3,0.0006901932155352876,15,0.7592614222452725,2.9553419706864084,0.8045047483489458
2,3,0.3,0.3,0.01,0.3,0.3,0.0002166726072647812,66,0.8800577064781179,15.268158475466102,3.2309295670904072
2,4,0.03,0.3,0.03,0.03,0.1,0.0,100,1,16.84967810700438,3.2472840670831706
2,0,0.01,0.01,0.3,0.01,0.01,21.441748883620225,2,0.002824777066712386,1.6537140145815727,0.8268570072907864
2,1,0.03,0.3,0.3,0.01,0.1,0.0,100,1,13.285712866099175,2.865510006282568
2,3,0.01,0.1,0.3,0.01,0.1,3.9023337125911466,3,0.1305326374179372,3.1370218495757376,1.330904620722209
2,3,0.01,0.03,0.03,0.03,0.01,2.5745877360940065e-05,42,0.7434838617296411,18.016753524188687,4.001615617734618
2,2,0.3,0.01,0.1,0.3,0.03,1.8075598405119748,3,0.0030018606438453332,0.08499058618878777,0.03630683904756843
2,1,0.03,0.01,0.03,0.01,0.01,0.41236607143031934,3,0.1067507520675672,1.4227441457093528,0.5822441938682292
2,2,0.1,0.01,0.01,0.1,0.3,0.004451280530007952,10,0.390184336247874,2.1794736121288127,0.6683148770608595
2,1,0.3,0.01,0.01,0.3,0.03,0.3315287757656342,4,0.04539733195915237,0.2009003113647167,0.07955068382701685
2,3,0.03,0.1,0.03,0.03,0.1,3.8374404798004435e-09,99,0.0,15.544004010083437,3.3207223353707094
2,4,0.01,0.3,0.03,0.1,0.1,3.697069301223604e-08,99,0.0,15.180299459716892,3.326713477771257
2,0,0.1,0.3,0.03,0.03,0.1,0.0,100,1,16.557516236383755,3.2966682179398923
2,1,0.03,0.03,0.1,0.3,0.3,0.38803690753373543,3,0.12670462927988174,2.0696890724984627,0.8919820904374582
2,3,0.1,0.03,0.01,0.3,0.1,4.1199444467615134e-05,52,0.7661284840066748,10.653087320754857,2.5746853441831337
2,4,0.3,0.1,0.01,0.3,0.1,0.00013495538992336082,48,0.8917156914089472,12.477395005669667,2.4963080978280283
2,3,0.1,0.3,0.3,0.03,0.1,5.2232525756851735e-06,93,0.01627302107876457,14.629177570451125,2.9577916847566392
2,2,0.3,0.03,0.1,0.3,0.03,1.0609992540235769,4,0.014697572620361768,0.19001830323723168,0.07377938843931559
2,2,0.01,0.1,0.03,0.03,0.3,0.0,100,1,16.97234458973206,3.474668840351306
2,4,0.1,0.1,0.3,0.01,0.01,0.8703743083724804,3,0.10818899088084957,0.5189470327326458,0.21616511927166632
2,1,0.3,0.1,0.1,0.3,0.03,0.004174735427227891,6,0.4455533952852365,2.2178827275874236,0.7899092178742894
2,3,0.03,0.03,0.03,0.01,0.3,0.0,100,1,14.831563376545823,3.1496189413583027
2,1,0.3,0.3,0.3,0.01,0.1,0.0,100,1,16.76504387286088,2.9798026843443814
2,2,0.1,0.1,0.03,0.01,0.1,0.0,100,1,15.881825725387728,3.066896918182769
2,0,0.03,0.3,0.03,0.03,0.3,0.0,100,1,16.96360579010495,3.4042662072731193
2,1,0.1,0.01,0.1,0.3,0.01,2.849633533434364,3,0.001965294178595381,0.11681454287062262,0.04871168786689714
2,0,0.03,0.01,0.3,0.01,0.03,14.917153769627276,2,9.00911010781602e-06,0.964241295432086,0.482120647716043
2,2,0.01,0.3,0.3,0.1,0.03,0.00100485772178332,15,0.6853110711311146,11.889941751912623,3.3269870795509284
2,1,0.03,0.1,0.3,0.01,0.1,1.6243834569891804,3,0.12641452876646678,2.1145253970848636,0.9131544746130216
2,2,0.03,0.3,0.3,0.01,0.1,0.0,100,1,16.508314262285495,3.367446395441153
2,1,0.01,0.03,0.3,0.01,0.01,17.184973569297583,3,0.016429575662763082,2.9081486649180466,1.2198585057364602
2,3,0.01,0.01,0.01,0.3,0.3,0.0019020343159585741,10,0.6912013245116849,7.232771806353021,2.110678750303767
2,3,0.3,0.03,0.01,0.3,0.3,0.000608452152731476,20,0.7808111057344767,4.768609451658521,1.1270806026347668
2,1,0.1,0.3,0.03,0.03,0.1,0.0,100,1,15.566703105292191,3.1852260013602356
2,4,0.01,0.03,0.03,0.03,0.01,7.21342978503708e-05,15,0.6311804086032924,13.737637556892881,3.552354258754824
2,0,0.01,0.3,0.03,0.1,0.3,3.066793146100064e-07,98,0.4956919569706001,15.848618063965382,3.2204361603835707
2,4,0.03,0.1,0.03,0.03,0.1,1.3236247587202761e-08,99,0.0,14.843272042111957,3.187026153072349
2,4,0.3,0.3,0.01,0.3,0.3,0.00019424492198237008,71,0.8915330357395546,13.778667068565428,2.9666471204948337
2,4,0.1,0.3,0.3,0.03,0.1,0.0,100,1,15.4740447847564,3.194632584370443
2,1,0.01,0.01,0.3,0.01,0.01,21.37810339994966,2,0.002598935651411949,1.8104925111693926,0.9052462555846963
2,0,0.1,0.03,0.1,0.3,0.01,1.26742925545308,3,0.048256987284452935,0.3566428512355717,0.15880325280974417
2,3,0.01,0.1,0.03,0.03,0.3,2.799025543110126e-09,98,0.28349165902920914,14.903725083860936,3.155405464837192
2,2,0.3,0.3,0.3,0.01,0.1,0.0,100,1,17.55947682805167,3.337980355596674
2,4,0.01,0.1,0.3,0.01,0.1,3.0738822003727826,3,0.15760980513703404,3.30996504791122,1.4614943677199674
2,4,0.03,0.03,0.03,0.01,0.3,0.0,100,1,15.916340792946674,3.1433163346813293
2,1,0.03,0.3,0.03,0.03,0.3,5.852487420405674e-08,99,0.0,18.289860670324277,3.2407992188103707
2,3,0.1,0.1,0.03,0.01,0.1,0.0,100,1,17.943545771787484,3.1324723601743605
2,2,0.03,0.01,0.03,0.01,0.01,0.4261229485642805,3,0.10874360508521459,1.018938718849632,0.43797179891892124
2,3,0.3,0.01,0.1,0.3,0.03,1.8061231910857862,2,0.002661698307171362,0.168115357943637,0.0840576789718185
2,2,0.03,0.03,0.1,0.3,0.3,0.4787173566290236,3,0.12461086100304325,2.2345373634943426,0.93513039683194
2,2,0.3,0.01,0.01,0.3,0.03,0.31891365755742745,5,0.04252409346762644,0.2743656245863165,0.10257165099087417
2,0,0.1,0.1,0.3,0.01,0.03,0.8362852026469085,4,0.1054766585922458,0.8988747120878883,0.34306151828465925
2,3,0.03,0.3,0.3,0.01,0.1,0.0,100,1,16.763605487091386,3.4752111939252295
2,3,0.1,0.01,0.01,0.1,0.3,0.004787069533755387,7,0.40790007120306765,1.2488531450292848,0.40438187792282765
2,3,0.3,0.03,0.1,0.3,0.03,1.0555263336712148,4,0.01492228613947303,0.30461423175108915,0.11927186405592718
2,3,0.01,0.3,0.3,0.1,0.03,0.0008417211238777859,15,0.7579276883505003,13.03677863419598,3.6252038866024474
2,2,0.1,0.3,0.03,0.03,0.1,6.87738276364099e-08,99,1.1102230246251565e-16,18.931948733579123,3.3092074480336104
2,1,0.01,0.3,0.03,0.1,0.3,5.403307983293002e-07,96,0.6182702066623893,15.348428121730619,3.248963804613033
2,4,0.1,0.03,0.01,0.3,0.1,3.365789240546491e-05,63,0.6671721124272294,11.495097809848373,2.5136429022376956
2,0,0.1,0.3,0.3,0.03,0.3,0.0,100,1,16.350196368482287,3.373375062755888
2,0,0.03,0.1,0.03,0.03,0.3,0.0,100,1,13.272348198784485,2.904720471990567
2,1,0.03,0.01,0.3,0.01,0.03,15.342163189392616,1,-3.6637359812630166e-15,0.0,0.0
2,0,0.3,0.1,0.01,0.3,0.3,7.043895722445793e-05,63,0.8550858134948999,13.448249817786504,2.7204321334106627
2,0,0.3,0.3,0.03,0.01,0.01,0.0,100,1,18.014020536016567,3.3351234850615814
2,2,0.03,0.1,0.3,0.01,0.1,2.443743503567666,3,0.10464955881547808,2.0025881926657774,0.8244103541895771
2,3,0.3,0.3,0.3,0.01,0.1,0.0,100,1,15.16767020782672,2.8615372496143703
2,4,0.01,0.1,0.03,0.03,0.3,0.0,100,1,17.896359345139693,3.2281691246789257
2,2,0.01,0.03,0.3,0.01,0.01,16.98910718329185,2,0.02446225946631625,1.6786350267126324,0.8393175133563162
2,2,0.1,0.01,0.1,0.3,0.01,2.8812832134245556,3,0.0018570504751673211,0.24587152245747582,0.10810441316681928
2,2,0.03,0.3,0.03,0.03,0.3,0.0,100,1,17.2082798775571,3.3953098434317153
2,2,0.3,0.1,0.1,0.3,0.03,0.0031279829235834953,6,0.48718647721297464,4.245319187535507,1.391770840809027
2,0,0.01,0.03,0.03,0.03,0.03,2.1079469234014138e-05,62,0.7544522776603892,15.9778311844271,3.719099434211369
2,4,0.1,0.1,0.03,0.01,0.1,0.0,100,1,14.07221930176613,3.0645463386598637
2,4,0.3,0.03,0.01,0.3,0.3,0.0008387244711428476,18,0.704879832994759,3.3077466279316994,0.8773146226221727
2,4,0.01,0.01,0.01,0.3,0.3,0.001048130125166227,14,0.7216833355710316,8.626131058674165,2.4935555402798473
2,0,0.03,0.03,0.03,0.03,0.01,2.698095220294551e-05,38,0.6786757112686339,16.42600746679227,3.556761868419991
2,2,0.01,0.01,0.3,0.01,0.01,22.059539830428584,2,0.002316763503281305,1.679738448489398,0.839869224244699
2,3,0.1,0.3,0.03,0.03,0.1,0.0,100,1,17.173579192761235,3.0661762926687905
2,1,0.1,0.3,0.3,0.03,0.3,3.110072454370414e-08,99,0.0,16.753232601086843,3.325940848380779
2,2,0.01,0.3,0.03,0.1,0.3,6.029617465766805e-07,96,0.6574115080859886,16.366274773441848,3.3640934601742316
2,4,0.03,0.3,0.3,0.01,0.1,0.0,100,1,16.607556941717103,3.252433346926918
2,0,0.01,0.1,0.3,0.01,0.3,2.55257548269793,3,0.14421829007172982,2.8917168983894026,1.233422058083815
2,1,0.03,0.1,0.03,0.03,0.3,0.0,100,1,15.760808565117577,3.1144243382757697
2,3,0.03,0.01,0.03,0.01,0.01,0.45786256091747407,3,0.09855772458392487,1.4792693504366743,0.6059712686576118
2,4,0.3,0.01,0.1,0.3,0.03,1.8170602462268142,3,0.0023481160869498058,0.05220260153214974,0.021323214979680667
2,1,0.3,0.3,0.03,0.01,0.01,0.0,100,1,17.55940787722951,2.95664454871926
2,3,0.03,0.03,0.1,0.3,0.3,0.42360214882784175,3,0.12252701349998962,1.8271663109679601,0.7853128435910202
2,4,0.01,0.3,0.3,0.1,0.03,0.0014072342028309524,18,0.433855889448444,15.653739775981643,4.0788207916911965
2,1,0.1,0.03,0.1,0.3,0.01,1.3573615425080745,3,0.04809764959927695,0.43661661901952287,0.1850804026492492
2,1,0.1,0.1,0.3,0.01,0.03,0.6892816573938673,3,0.12130262398126665,0.9604172273912714,0.3964666838629187
2,4,0.3,0.3,0.3,0.01,0.1,5.822697938649149e-05,82,2.220446049250313e-16,14.374811729615669,2.9837319548403975
2,3,0.3,0.01,0.01,0.3,0.03,0.32370154863413586,5,0.04262207651774974,0.2838948966418139,0.1054607763383616
2,3,0.03,0.3,0.03,0.03,0.3,0.0,100,1,14.720441554342841,3.0470974094984573
2,0,0.01,0.1,0.03,0.1,0.01,1.9558533147782926e-07,95,0.6691265346836031,15.191013685968118,3.157691604585309
2,0,0.1,0.1,0.03,0.01,0.3,0.0,100,1,15.86240543404749,3.1234970379934808
2,4,0.3,0.03,0.1,0.3,0.03,1.0461776546467325,4,0.016765605736686284,0.18541903519219544,0.07008393782534783
2,2,0.03,0.01,0.3,0.01,0.03,14.488956550834027,2,3.47031918664642e-05,0.6338565313351392,0.3169282656675696
2,4,0.1,0.3,0.03,0.03,0.1,6.216139671643157e-08,98,0.49956013795012,15.636949797624624,3.286475643775913
2,2,0.1,0.3,0.3,0.03,0.3,1.3492651231968737e-08,99,0.0,17.828457645854165,3.6043142108331785
2,0,0.1,0.03,0.01,0.3,0.3,3.2304167687263683e-06,75,0.8851923074053424,10.74296618293299,2.425460461101549
2,4,0.1,0.01,0.01,0.1,0.3,0.005228476131373303,8,0.3764019993105802,1.7426226934036515,0.4952594084079308
2,1,0.01,0.03,0.03,0.03,0.03,1.9745139295566003e-05,52,0.576049030362664,15.531088224890514,3.3259300096686952
2,3,0.03,0.1,0.3,0.01,0.1,1.9946360635147544,3,0.11098834633280485,1.7099365192029023,0.7501489371859857
2,3,0.01,0.03,0.3,0.01,0.01,16.512276305374776,2,0.019770587561129094,1.5791876880576552,0.7895938440288276
2,3,0.01,0.3,0.03,0.1,0.3,3.135863816695619e-07,97,0.5545234449214074,14.940895930121691,3.223032206377537
2,0,0.3,0.03,0.03,0.01,0.01,1.8909467661583468e-05,29,0.5644177423699088,7.516733376870425,1.7805598735010457
2,2,0.03,0.1,0.03,0.03,0.3,0.0,100,1,17.533014162436096,3.25666603103834
2,1,0.03,0.03,0.03,0.03,0.01,4.3128277633625214e-05,34,0.5784742633932708,15.717609815849103,3.5574347425815622
2,0,0.03,0.3,0.3,0.01,0.3,0.0,100,1,17.46968311674981,3.377946031175894
2,1,0.3,0.1,0.01,0.3,0.3,4.6692211604196235e-05,72,0.8959566755245325,11.098562379822091,2.5194702298849956
2,0,0.01,0.01,0.03,0.01,0.01,0.5569004385584609,2,0.1415117452050031,2.233175120190955,1.1165875600954775
2,3,0.1,0.01,0.1,0.3,0.01,3.027753263138559,2,0.0028917611734298326,0.14600756023216205,0.07300378011608102
2,0,0.3,0.3,0.3,0.01,0.3,0.0,100,1,16.600541756453033,3.088457936177198
2,2,0.3,0.3,0.03,0.01,0.01,0.0,100,1,14.049097346551857,2.9483283611479982
2,4,0.03,0.3,0.03,0.03,0.3,0.0,100,1,16.38194458128291,3.329833877858034
2,3,0.01,0.01,0.3,0.01,0.01,21.932799106220557,2,0.0027121443435661197,1.9698388945945071,0.9849194472972536
2,0,0.01,0.3,0.3,0.1,0.1,0.0006853619893158225,22,0.7048351676461557,17.34337076498646,4.573638694033843
2,1,0.01,0.1,0.03,0.1,0.01,2.029306337419983e-07,97,0.5196569597143195,15.736028989819026,3.386210946231592
